globalid,name,address,latitude,longitude,restroom_open_status,advertised_hours,ada_accessible,gender_neutral,baby_changing,showers,menstrual_products,category,operated_by,restroom_assessed,restroom_assessment_date,public_buildings,outdoor_facilities,government_facilities,commercial,transportation_mts,other,notes,timestamp,place_id,action,researcher_name,audit_datetime,restroom_name,open_when_visited,access_method,findability,showers_available,water_refill_nearby,visible_signage,security_cameras,access_barriers,overall_impressions,outside_context,approved
2c871226-6c58-48a3-9288-b1ea6957a8c3,San Elijo State Beach (Chesterfield Dr),"2050 S Coast Hwy 101, Cardiff, CA 92007",33.01854255,-117.2827736,1,"Dawn to Sunset, daily",1,1,0,0,0,2,CA State Parks,3,15:13.0,,4,,,,,,,,,,,,,,,,,,,,,,
ef6cddff-ecef-4d9e-aa90-83ebd7ae65c8,San Elijo State Beach (Liverpool Dr),"2050 S Coast Hwy 101, Cardiff, CA 92007",33.02084539,-117.2841921,1,"Dawn to Sunset, daily",1,1,0,0,0,2,CA State Parks,3,27:49.1,,4,,,,,,,,,,,,,,,,,,,,,,
31d17d68-5cf2-48ab-97b3-10ad007474fc,San Elijo State Beach (Montgomery Ave),"2050 S Coast Hwy 101, Cardiff, CA 92007",33.02516955,-117.2864149,1,"Dawn to Sunset, daily",1,0,0,0,0,2,CA State Parks,3,13:22.0,,2,,,,,,,,,,,,,,,,,,,,,,
020b45c1-137c-4bc4-98ca-2b8fdd0daf63,San Elijo State Beach (Mozart Ave),"2050 S Coast Hwy 101, Cardiff, CA 92007",33.02330014,-117.2852984,1,"Dawn to Sunset, daily",1,1,0,0,0,2,CA State Parks,3,39:15.7,,4,,,,,,,,,,,,,,,,,,,,,,
0610365a-9757-4ada-8af9-2783e053013d,Carlsbad Beach,"7201 Carlsbad Blvd, Carlsbad, CA 92008",33.09565452,-117.3161521,,"Dawn to Sunset, daily",,,,,,,State of CA,,,,,,,,,,,,,,,,,,,,,,,,,,
cdafa3b3-ef02-4ba5-83b9-71b37458c625,Hellhole Canyon Preserve,"19324 Santee Ln, Valley Center, CA 92082",33.21678533,-116.9340448,,"Fri - Mon 8:30am - 5:00pm, Tues - Wed closed",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
2590548f-2176-4572-9731-b64a657d15db,El Capitan Preserve,"13775 Blue Sky Ranch Rd, Lakeside, CA 92040",32.91203422,-116.8776501,,Fri - Mon Sunrise to Sunset,,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
829d0773-d459-465a-8f30-5acd0bcfc56e,South Carlsbad State Beach (between Breakwater and Channel),"7201 Carlsbad Blvd Carlsbad, CA 92008",33.10376994,-117.3196544,,Fri - Sun 10:00am - 4:00pm,,,,,,,State of CA,,,,,,,,,,,,,,,,,,,,,,,,,,
56941a97-cf8d-41fe-bc41-2a67bd04647c,South Carlsbad State Beach (between Towers 26 & 27),"7201 Carlsbad Blvd Carlsbad, CA 92008",33.10903397,-117.3218017,,Fri - Sun 10:00am - 4:00pm,,,,,,,State of CA,,,,,,,,,,,,,,,,,,,,,,,,,,
ca0fd827-271a-4b4d-a7a9-3c7a3349a396,South Carlsbad State Beach (just north of Tower 26),"7201 Carlsbad Blvd Carlsbad, CA 92008",33.10730558,-117.3211524,,Fri - Sun 10:00am - 4:00pm,,,,,,,State of CA,,,,,,,,,,,,,,,,,,,,,,,,,,
0891382e-4e5f-46eb-9fc5-2fdc624aa7ec,South Carlsbad State Beach (just south of Breakwater),"7201 Carlsbad Blvd Carlsbad, CA 92008",33.10516837,-117.3202784,,Fri - Sun 10:00am - 4:00pm,,,,,,,State of CA,,,,,,,,,,,,,,,,,,,,,,,,,,
cc4dbdc4-0fb4-4c99-9f16-dff04d18f49d,Oceanside READS Center,"804 Pier View Wy Unit 101, Oceanside, CA 92054",33.19840834,-117.3778345,,"Mon & Thurs 10:00am - 6:00pm, Tues-Wed 12:00pm - 7:00pm, Fri-Sun 10:00am - 5:00pm.",,,,,,,City of Oceanside,,,,,,,,,,,,,,,,,,,,,,,,,,
3056fa6c-17db-4427-9498-7a8d1e7bdff2,Poway Branch Library,"13137 Poway Rd, Poway, CA 92064",32.95581309,-117.0457048,1,"Mon 10:00am-6:00pm, Tues-Wed 12:00pm-7:00pm, Thurs 10:00am-6:00pm, Fri - Sun 10:00am-5:00pm",1,0,0,1,0,,San Diego County,1,40:17.0,1,,,,,,,,,,,,,,,,,,,,,,,
41828e9d-7b28-487f-927a-e0634deb64b5,South Carlsbad State Beach Day Use Parking,"7201 Carlsbad Blvd, Carlsbad, CA 92008",33.08297162,-117.3111792,,"Mon & Wed 10:00am - 8:00pm, Tues 9:00am - 9:00pm, Thurs 10:00am - 9:00pm, Fri 10:00am - 7:00pm, Sat 9:00am - 5:00pm, Sun closed",,,,,,,State of CA,,,,,,,,,,,,,,,,,,,,,,,,,,
62d40dce-de4a-437e-863b-951dc70982d8,South Carlsbad State Beach Campground,"7201 Carlsbad Blvd, Carlsbad, CA 92008",33.10251481,-117.3190949,,"Mon & Wed 10:00am - 8:00pm, Tues 12:00pm - 9:00pm, Thurs 11:00am - 9:00pm, Fri 10:00am - 7:00pm, Sat 9:00am - 4:00pm, Sun 11:00am - 3:00pm",,,,,,,State of CA,,,,,,,,,,,,,,,,,,,,,,,,,,
03611024-a970-4c9d-b3b5-47e60d3cbde2,South Carlsbad State Beach Campfire Center,"7201 Carlsbad Blvd Carlsbad, CA 92008",33.09956755,-117.3178993,,"Mon & Wed 1:00pm - 8:00pm, Tues & Thurs 2:00pm - 8:00pm, Fri 12:00pm - 8:00pm, Sat 9:00am - 4:00pm, Sun 10:00am - 2:00pm",,,,,,,State of CA,,,,,,,,,,,,,,,,,,,,,,,,,,
2fafb6e0-9a1c-4cf6-a632-cf560505be21,Balboa Park Activity Center,"2145 Park Blvd, San Diego, CA 92134",32.72674075,-117.1476937,,"Mon & Wed 2:00pm - 8:30pm; Tues, Thurs - Fri 11:00am - 8:30pm; Sat - Sun 9:00am - 4:30pm",,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
b1487902-4632-4cc8-9747-90d8821b9553,Silver Strand State Beach,"5000 CA-75, Coronado, CA 92118",32.63466581,-117.1422313,,"Mon & Wed - Fri 3:30pm - 11:00pm, Tues 2:30pm - 11:00pm, Sun - Sat closed",,,,,,,State of CA,,,,,,,,,,,,,,,,,,,,,,,,,,
ec2f78db-2d04-4570-a5cb-40e98941f788,Lake Wohlford,"25453 Lake Wohlford Rd, Escondido, CA 92027",33.17394283,-116.999927,,"Mon 10:00am - 6:00pm, Tues 12:00pm - 7:00pm, Wed - Thurs 10:00am - 6:00pm, Fri - Sat 10:00am - 5:00pm, Sun Closed",,,,,,,City of Escondido,,,,,,,,,,,,,,,,,,,,,,,,,,
f4385700-7e41-45a2-bff9-cc0106b35032,San Marcos Branch Library,"2 Civic Center Dr, San Marcos, CA 92069",33.14111829,-117.1605616,,"Mon 11:00 - 8:00pm, Tues & Thu 10:00am - 8:00pm, Wed 11:30am - 8:30pm, Fri 12:00pm  - 8:00pm, Sat - Sun 9:00am - 4:00pm",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
c4546307-0599-403f-86b6-fc3ac9a83211,Adams Recreation Center,"3491 Adams Ave, San Diego, CA 92116",32.76313211,-117.1174831,,Sun Closed; Mon - Fri 12:00pm - 8:00pm; Sat 9:00am - 2:00pm.,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
764247de-5431-41ee-bcf0-26c98968956b,Allied Gardens Recreation Center,"5155 Greenbrier Ave, San Diego, CA 92120",32.79595451,-117.0808655,1,Mon & Wed 10:00am - 8:00pm; Tues 12:00pm - 9:00pm; Thurs 11:00am - 9:00pm; Fri 10:00am - 7:00pm; Sat 9:00am - 4:00pm; Sun 11:00am - 3:00pm,1,0,0,0,0,1,City of San Diego,3,10/16/22 16:26,2,,,,,,,,,,,,,,,,,,,,,,,
2715c6c8-ebe8-4a75-ba23-e4f5fbef3246,Carmel Mountain Ranch Community Park,"10152 Rancho Carmel Dr, San Diego, CA 92128",32.96625296,-117.091862,1,24/7,1,1,0,1,0,2,City of San Diego,3,59:14.3,,1,,,,,,,,,,,,,,,,,,,,,,
32cd2a8f-e9df-4c28-a015-86082b749f44,Spring Valley Gymnasium,"838 Kempton St, Spring Valley, CA 91977",32.71237778,-117.0032917,,"Mon 9:00am - 9:00pm, Tues & Thurs 1:00pm - 9:00pm, Wed 12:00pm - 9:00pm, Fri 9:00am - 7:00pm, Sat 9:00am - 4:00pm, Sun 8:00am - 2:00pm",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
49b148eb-beaa-4f3a-b233-0988d5451e41,Serra Mesa Recreation Center,"9020 Village Glen Dr, San Diego, CA 92123",32.80544166,-117.1330652,,"Mon, Wed, Fri 11:00am - 7:00pm; Tues 11:30am - 7:30pm; Thurs 12:00pm - 7:30pm; Sat 9:00am - 3:00pm; Sun Closed",,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
003475b4-6f3d-44f4-931f-365b24457c73,Kearny Mesa Recreation Center,"3170 Armstrong St, San Diego, CA 92111",32.80253774,-117.1643549,,Call for hours,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
043e8925-6445-414c-8591-e361f373c0a6,Carlsbad Senior Center,"799 Pine Ave, Carlsbad, CA 92008",33.15879594,-117.3436461,,Mon - Fri 8:00am - 5:00pm; Sat 9:00am - 12:00pm,,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
7dc288f3-aaf9-41f3-9405-dc010506bff7,Mira Mesa Recreation Center,"8575 New Salem St, San Diego, CA 92126",32.91516131,-117.1404088,,Mon 12:00pm - 8:00pm; Tues & Thurs 9:00am - 9:00pm; Wed 11:00am - 9:00pm; Fri 12:00pm - 7:00pm; Sat 9:00am - 4:00pm; Sun 10:00am - 2:00pm,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
cf7679cd-695c-4633-86f6-f9603783d329,North Clairemont Recreation Center,"4421 Bannock Ave, San Diego, CA 92117",32.83236313,-117.1974295,,Mon 12:00pm - 9:00pm; Tues & Thurs 9:00am - 9:00pm; Wed 12:00pm - 8:00pm; Fri 1:00pm - 8:00pm; Sat 9:00am - 4:00pm; Sun 10:00am - 3:00pm,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
91429d9e-c448-4725-9107-67ad30fdbd2b,Albert Van Zanten Park,"1495 Greenfield Dr, El Cajon, CA 92021",32.81142432,-116.9296674,,"Mon - Fri 1:00pm - 8:00pm, Sat - Sun 9:00am - 4:00pm.",,,,,,,City of El Cajon,,,,,,,,,,,,,,,,,,,,,,,,,,
435324ba-85f2-449f-8e15-9b8d497143a6,Balboa Park Golf Course Clubhouse,"2600 Golf Course Dr, San Diego, CA 92102",32.72489585,-117.1376608,,6:00am - 5:00pm,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
d522dc31-2b21-4c44-b94e-44afb218e93e,Ryan Park,"390 Hidden Trails Rd, Escondido, CA 92027",33.1505416,-117.028373,,"Mon - Fri 2:00pm - 7:00pm, Sat 9:00am - 1:00pm, Sun 10:00am - 4:00pm",,,,,,,City of Escondido,,,,,,,,,,,,,,,,,,,,,,,,,,
dbbbfe28-7382-4495-adfa-200fc5538f90,Standley Recreation Center,"3585 Governor Dr, San Diego, CA 92122",32.85110734,-117.2101685,,Mon & Wed 12:00pm - 9:00pm; Tues & Thurs 11:00am - 9:00pm; Fri 9:00am - 6:00pm; Sat 9:00am - 4:00pm; Sun 8:00am - 1:00pm.,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
55b2690f-53bd-4d62-b1c3-8f9cc7d0543f,Bay Terraces Community and Senior Center,"7445 Tooma Street, San Diego, CA 92139",32.68123007,-117.034963,,"Mon - Fri 10:00am - 6:00pm; Sat 9:00am - 2:00pm, Sun Closed",,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
7990c1c8-1b66-43e9-9252-53cc99c2d925,Sportsplex USA Poway,"12349 McIvers Ct, Poway, CA 92064",32.94250407,-117.0416632,,"Mon - Fri 4:53am - 8:23pm, Sat - Sun closed",,,,,,,SportsplexUSA,,,,,,,,,,,,,,,,,,,,,,,,,,
1e6e157d-e68b-45d0-9fc3-a4b39b223cf3,City Heights Recreational Center,"4380 Landis St, San Diego, CA 92105",32.74622778,-117.1000194,,Mon - Fri 12:00pm - 7:00pm; Sat 10:00am - 4:00pm; Sun Closed,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
081b1bdc-59c5-4028-841c-c5076666f77d,Golden Hill Recreation Center,"2600 Golf Course Dr, San Diego, CA 92102",32.7208417,-117.1374132,1,Mon - Fri 11:00am - 9:00pm; Sat 9:00am - 3:00pm; Sun Closed,1,0,0,1,0,1,City of San Diego,3,6/18/24 13:49,2,,,,,,,,,,,,,,,,,,,,,,,
9e14c124-8a3d-4539-8805-2681ec03d00a,Martin Luther King Jr. Park (Skyline),"6353 Skyline Dr, San Diego, CA 92114",32.69946745,-117.0603227,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
2cf8a69e-68f1-4faa-bc19-0a96ec4fcc3a,Skyline Martin Luther King Jr Recreation Center,"6401 Skyline Dr, San Diego, CA 92114",32.700394,-117.0612668,,Mon - Fri 12:00pm - 9:00pm; Sat 9:00am - 5:00pm; Sun 9:00am - 4:00pm,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
20b158c4-414c-4f4f-a72d-6d449a4bbfbd,Mid-City Gym,"4302 Landis St, San Diego, CA 92105",32.74673368,-117.1016372,,"Mon, Wed - Fri 12:00pm - 7:00pm; Tues 12:00pm - 8:00pm; Sat 9:00am - 1:00pm;  Sun 12:00pm - 4:00pm",,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
1fc11099-e430-4aa5-ad92-a097da679023,Camacho Recreation Center,"1810 E 22nd St, National City, CA 91950",32.66869192,-117.0830519,,"Mon - Fri 6:00am - 7:00pm, Sat 8:00am - 4:00pm, Sun 9:30am - 4:00pm",,,,,,,City of National City,,,,,,,,,,,,,,,,,,,,,,,,,,
51f8eaa9-c4d1-4c68-872b-8641c4d488bc,Hillside Community Center,"840 Buena Terrace, El Cajon, CA 92020",32.80636808,-116.9847783,,"Mon - Fri 6:00am - 7:00pm, Sat-Sun 10:00am - 5:00pm",,,,,,,City of El Cajon,,,,,,,,,,,,,,,,,,,,,,,,,,
baf5bff1-f8fb-4664-bf95-c64acb94b134,Ron Ortega Recreation Park,"222 Brooks St, Oceanside, CA 92054",33.19846882,-117.3678155,,"6:00am - 9:00pm, daily",,,,,,,City of Oceanside,,,,,,,,,,,,,,,,,,,,,,,,,,
babbd65b-1517-4a21-9b39-314a800b982f,Terra Nova Park,"440 Hidden Vista Dr, Chula Vista, CA 91910",32.64444861,-117.0437506,,"Mon - Fri 7:00am - 5:00pm, Sat - Sun closed",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
5c84e96f-972a-4dd3-8f7d-98e1d3e7a6ce,San Luis Rey Transit Center,"5091 N River Rd, Oceanside, CA 92057",33.2542858,-117.2975961,,"Mon - Fri 7:00am - 7:00pm, Sat 7:00am - 5:00pm, Sun 10:00am - 4:00pm",,,,,,,North County Transit District,,,,,,,,,,,,,,,,,,,,,,,,,,
19faae9e-0d50-49ce-b968-625d031c0069,Fletcher Hills Recreation Center and Pool,"2345 Center Pl, El Cajon, CA 92020",32.80016781,-116.9964956,,Mon - Fri 8:00am - 3:00pm,,,,,,,City of El Cajon,,,,,,,,,,,,,,,,,,,,,,,,,,
8662160f-e9d9-4b7d-a6f7-8251eccbc076,Brooks Street Swim Center,"130 Brooks St, Oceanside, CA 92054",33.19954305,-117.3676675,,"Mon - Fri 8:00am - 3:00pm, Sat - Sun 8:00am - 5:00pm",,,,,,,City of Oceanside,,,,,,,,,,,,,,,,,,,,,,,,,,
9500530f-9a14-45b4-8552-c57f422b142d,William A Wagner Aquatic Center,"3306 Senior Center Dr, Oceanside, CA 92056",33.20630512,-117.3154655,,"Mon - Fri 8:00am - 4:00pm, Sat - Sun 8:00am - 5:00pm",,,,,,,City of Oceanside,,,,,,,,,,,,,,,,,,,,,,,,,,
af9837ca-aa66-4490-9954-2839fcb45b32,City Hall Meeting Facilities,"201 N Broadway, Escondido, CA 92025",33.1227053,-117.0831337,,Mon - Fri 8:00am - 5:00pm,,,,,,,City of Escondido,,,,,,,,,,,,,,,,,,,,,,,,,,
32c9e719-19a5-4b20-aff2-44c32abab649,Alga Norte Aquatic Center,"6565 Alicante Rd, Carlsbad, CA 92009",33.11689687,-117.2637929,,"Mon - Fri 8:00am - 4:00pm, Sat - Sun 8:00am - 5:00pm",,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
95047015-db9d-4eb2-be27-4f3a9746b9b1,Black Mountain Recreation Center,"9353 Oviedo St, San Diego, CA 92129",32.96921511,-117.1253143,,Mon 5:30pm - 8:30pm; Tues & Thurs 5:00pm - 9:00pm; Wed & Fri 5:00pm - 9:30pm; Sat 10:00am - 2:00pm; Sun Closed,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
5f52639b-fe4d-42ba-8be7-7dae779efa96,Parkway Aquatic Center,"385 Park Way, Chula Vista, CA 91910",32.63817459,-117.0822728,,"Mon - Fri 8:00am - 8:00pm, Sat - Sun 8:00am - 11:00pm",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
775324e6-2fe0-4d71-bccf-db8b6bc4e77f,Standley Aquatic Center,"3585 Governor Dr, San Diego, CA 92122",32.85202879,-117.2089217,,Sun 11:00am - 3:00pm; Mon - Thurs 7:00am - 8:30pm.,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
c89b5e5f-b2d1-4830-b460-50e9329fb077,Coronado Community Center,"1845 Strand Way, Coronado, CA 92118",32.67659082,-117.1710177,,"Mon - Fri 8:00am - 8:00pm, Sat - Sun 8:00am - 5:00pm",,,,,,,City of Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,
d8a8bd9f-9a9a-4367-9067-a80a625167a1,Calavera Hills Park,"2997 Glasgow Dr, Carlsbad, CA 92010",33.16539849,-117.2988241,,Mon - Fri 9:15am - 5:15pm,,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
b86ba642-a57f-4033-b280-f353a711b73f,Martin Luther King Swimming Pool,"6401 Skyline Dr, San Diego, CA 92114",32.70105311,-117.0605514,,"Mon, Wed, Fri - 2:00pm - 4:30pm",,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
d8cbf171-fa4d-4cee-b2be-c89bbd5c7e75,San Marcos Senior Activity Center,"111 Richmar Ave, San Marcos, CA 92069",33.14339782,-117.1635199,,Mon - Fri 8:00am - 4:00pm,,,,,,,City of San Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
bfba7abe-be2f-46ba-b6ba-6c053f396939,Poway (Mickey Cafagna Community) Recreation Center,"13094 Civic Center Dr, Poway, CA 92064",32.95373333,-117.0478806,1,"8:00am - 9:00pm, daily",1,1,1,1,0,1,City of Poway,,23:10.6,2,,,,,,,,,,,,,,,,,,,,,,,
1b783de8-666c-496f-ab4f-f33d53bf6ef0,La Mesa Adult Enrichment Center,"8450 La Mesa Blvd, La Mesa, CA 91942",32.76761035,-117.015987,,"Mon - Fri 9:00am - 5:00pm, Sat - Sun closed",,,,,,,City of La Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,
167551c8-87be-4c68-9402-840899db9c54,Mira Mesa Verne Goodwin Senior Center,"8460 Mira Mesa Blvd, San Diego, CA 92126",32.91338474,-117.1405081,,9:00am - 6:00pm,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
56a41647-10a0-4b99-ae50-0acda4d6b730,Pine Avenue Community Center,"3209 Harding St, Carlsbad, CA 92008",33.1591433,-117.3427912,,"8:00am - 5:00pm, daily",,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
e13459d0-9739-4790-ad58-0d59ca1ea10a,Escondido Transit Center,"700 W Valley Pkwy, Escondido, CA 92029",33.11887354,-117.0903501,,"Mon - Sat 11:00am - 8:00pm, Sun 12:00pm - 7:00pm",,,,,,,North County Transit District,,,,,,,,,,,,,,,,,,,,,,,,,,
9a5e1ab1-f2fd-4e14-9331-352fac65946e,George L. Stevens Senior Center,"570 S 65th St, San Diego, CA 92114",32.69845194,-117.0587255,,Mon - Fri 9:15am - 5:15pm,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
f2996182-628e-4979-b8fa-af75df5f7050,Veterans Park Recreation Center,"785 E Palomar St, Chula Vista, CA 91911",32.61464642,-117.0236084,,"Mon - Sat 8:00am - 10:00pm, Sun 1:00pm - 10:00pm",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
5512afa5-4e49-432a-ae0a-f729c1b2d5e6,Poway Community Skatepark,"13100 Civic Center Dr, Poway, CA 92064",32.95490131,-117.0475103,0,"Mon - Sat 8:00am - 9:00pm, Sun 12:00pm - 5:00pm",2,0,2,1,3,2,City of Poway,3,31:17.2,,1,,,,,,,,,,,,,,,,,,,,,,
3c6c4ef9-7935-4ea8-8eb0-6034e57338cc,Harding Community Center,"3096 Harding St, Carlsbad, CA 92008",33.16126049,-117.3436754,,Mon - Fri 8:00am - 5:00pm,,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
9a93636c-df2f-41fc-a003-24176d94bdfc,Sweetwater Summit Campground,"3218 Summit Meadow Rd, Bonita, CA 91902",32.68566267,-117.0057266,,"Mon - Sat 9:00am - 4:00pm, Sun 9:00am - 2:00pm",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
67228f39-ea89-4fb2-ac7a-3d332bbfaf1e,Melba Bishop Recreation Center,"5306 N River Rd, Oceanside, CA 92057",33.25644372,-117.2919442,,"6:00am - 9:00pm, daily",,,,,,,City of Oceanside,,,,,,,,,,,,,,,,,,,,,,,,,,
b1042ac7-bda9-4f28-934a-e7bb00d16c47,Scripps Ranch Recreation Center,"11454 Blue Cypress Dr, San Diego, CA 92131",32.92876325,-117.0796309,,Mon - Thurs 11:00am - 9:00pm; Fri 10:00am - 7:00pm; Sat 9:00am - 4:00pm; Sun Closed,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
fb241ebf-5534-4c25-b3a3-7aae3be89d44,Solana Ranch Park,"13605 Pacific Highlands Ranch Pkwy, San Diego, CA 92130",32.96646757,-117.1923178,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
c972857a-81e7-4051-bb87-e72ac60d80be,San Marcos Community Center,"3 Civic Center Dr, San Marcos, CA 92069",33.14083838,-117.1597889,,"Mon - Thurs 10:00am - 8:00pm, Fri 10:00am - 7:00pm, Sat 9:00am - 4:00pm, Sun closed",,,,,,,City of San Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
f500ce44-e793-4483-82f2-31e6be47549c,E Street Transit Cool Down Coffee,"750 E St, Chula Vista, CA 91910",32.63912545,-117.098446,1,Mon - Sat 7:30am - 3:00pm; Sun closed,1,0,0,1,0,5,MTS & Cool Down Coffee,1,59:59.5,,,,2,,,,,,,,,,,,,,,,,,,,
ec7292b2-ee3e-49dd-9db3-dab4b0862b65,Otay Recreation Center,"3544 Main St, Chula Vista, CA 91911",32.59497844,-117.0564912,,"Mon - Thurs 10:00am - 8:00pm, Fri - Sat 10:00am - 5:00pm, Sun 1:00pm, 5:00pm",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
5a1128a3-9687-4a66-a28f-36d63ee198ae,Rancho Santa Fe Branch Library,"17040 Avenida De Acacias, Rancho Santa Fe, CA 92067",33.02089446,-117.2056441,,Mon - Sat 9:00am - 5:00pm; Sun Closed,,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
9fbc23f8-30d8-45e7-ba89-d617e18851d5,Lopez Ridge Recreation Center,"7245 Calle Cristobal, San Diego, CA 92126",32.92072658,-117.1683484,,Call for hours,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
13a2c122-a9ac-42ff-af33-b42dc763facd,University Heights Branch Library,"4193 Park Blvd, San Diego, CA 92103",32.75379474,-117.1459577,,Mon - Tues 11:30am - 8:00pm; Wed - Fri 9:30am - 6:00pm; Sat - Sun Closed,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
c9821595-3dc9-4389-8bed-a0b53da10d59,San Ysidro Branch Library,"4235 Beyer Blvd, San Diego, CA 92173",32.55762251,-117.0431398,1,Sun - Mon Closed; Tues 11:30am - 8:00pm; Wed - Sat 9:30am - 6:00pm,1,0,1,1,0,1,City of San Diego,1,54:04.4,1,,,,,,,,,,,,,,,,,,,,,,,
5fcfd9cf-da81-4d30-b4fa-2ab04737c3ea,University Community Branch Library,"4155 Governor Dr, San Diego, CA 92122",32.85403929,-117.20093,,Mon - Tues 11:30am - 8:00pm; Wed - Sat 9:30am - 6:00pm; Sun Closed,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
c3c1f7f8-4259-4c3b-b946-74469e747d0b,Skyline Hills Branch Library,"7824 Paradise Valley Rd, San Diego, CA 92139",32.6971607,-117.0275353,,Mon - Tues 11:30am - 8:00pm; Wed - Fri 12:30pm - 6:00pm; Sat - Sun Closed,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
04fe382c-2bf8-4be3-922f-df24ab3da6fd,Valencia Park/Malcolm X Branch Library,"5148 Market St, San Diego, CA 92114",32.71063916,-117.084015,1,Sun Closed; Mon-Tues 11:30am - 8:00pm; Wed - Sat 9:30am - 6:00pm,1,0,1,1,0,1,City of San Diego,1,11/22/22 21:50,1,,,,,,,,,,,,,,,,,,,,,,,
90e549e1-836a-41aa-8273-c75db27a7815,Logan Heights Library,"567 S 28th St, San Diego, CA 92113",32.69991746,-117.1330659,,"Sun Closed, Mon - Tues 11:30am - 8:00pm, Wed - Sat 9:30am - 6:00pm",,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
18da78e9-764b-4208-b121-f180460b6802,Linda Vista Branch Library,"2160 Ulric St, San Diego, CA 92111",32.78318758,-117.1700672,,Sun Closed; Mon - Tues 11:30am - 8:00pm; Wed - Sat 9:30am - 6:00pm,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
14efa45d-be0e-4ffd-a213-434413417b1d,Mira Mesa Branch Library,"8405 New Salem St, San Diego, CA 92126",32.91521706,-117.1430249,,"Sun - Mon Closed;  Tues 11:30am - 8:00pm, Wed - Sat 9:30am - 6:00pm",,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
a72c60ef-7cc7-4753-bb33-bdc73a5843a1,Rancho Bernardo Branch Library,"17110 Bernardo Center Dr, San Diego, CA 92128",33.02491273,-117.0753782,1,Mon - Tues 11:30am - 8:00pm; Wed - Sat 9:30am - 6:00pm; Sun Closed,1,0,1,1,0,1,City of San Diego,3,53:56.7,1,,,,,,,,,,,,,,,,,,,,,,,
